update_time,id,title,price,sale_count,comment_count,店名,GMV,评论率,价格段,是否爆款,商品品类,品牌均价,品牌级别
2025-11-14,A527060819150,AUPRES/欧珀莱臻白多效角质调理肌底液 调理角质  柔滑润白,170.0,2416,392,欧珀莱,410720.0,0.16225165562913907,100-200元,0,其他,267.92934782608694,高端品牌
2025-11-14,A530604985531,AUPRES/欧珀莱臻源新肌精华露30mL补水修复淡化细纹面部橄榄精华,460.0,517,161,欧珀莱,237820.0,0.3114119922630561,200-500元,0,精华,267.92934782608694,高端品牌
2025-11-14,A530608661340,AUPRES/欧珀莱臻源新肌洁面水乳护肤3件套补水保湿化妆品护理套装,760.0,2278,427,欧珀莱,1731280.0,0.1874451273046532,500-1000元,0,洁面,267.92934782608694,高端品牌
2025-11-14,A530612213545,AUPRES/欧珀莱臻源新肌柔肤乳130ml清爽保湿补水润泽乳液替换装,270.0,47,21,欧珀莱,12690.0,0.44680851063829785,200-500元,0,乳液,267.92934782608694,高端品牌
2025-11-14,A530640056115,AUPRES/欧珀莱臻源新肌眼袋紧致露30g水润弹滑淡化黑眼圈去眼袋,420.0,159,38,欧珀莱,66780.0,0.2389937106918239,200-500元,0,其他,267.92934782608694,高端品牌
2025-11-14,A530829952164,AUPRES/欧珀莱臻源新肌浓萃霜50g淡化细纹干纹补水保湿紧致面霜,550.0,704,75,欧珀莱,387200.0,0.10653409090909091,500-1000元,0,面霜,267.92934782608694,高端品牌
2025-11-14,A531113627734,AUPRES/欧珀莱 臻源新肌莹萃粉底露30ML自然遮瑕毛孔隐形轻薄透气,340.0,260,60,欧珀莱,88400.0,0.23076923076923078,200-500元,0,粉底,267.92934782608694,高端品牌
2025-11-14,A531188009499,AUPRES/欧珀莱 臻源新肌柔肤乳130ML清爽保湿补水控油乳液夏季女,290.0,110,34,欧珀莱,31900.0,0.3090909090909091,200-500元,0,乳液,267.92934782608694,高端品牌
2025-11-14,A531219084914,AUPRES/欧珀莱臻源新肌活肤紧致按摩霜80g水润保湿细腻弹润柔滑,300.0,84,18,欧珀莱,25200.0,0.21428571428571427,200-500元,0,其他,267.92934782608694,高端品牌
2025-11-14,A531544071795,AUPRES/欧珀莱臻源新肌莹萃蜜粉10g控油定妆毛孔隐形粉质细腻自然,260.0,182,57,欧珀莱,47320.0,0.3131868131868132,200-500元,0,蜜粉,267.92934782608694,高端品牌
2025-11-14,A531656600848,AUPRES/欧珀莱臻源新肌洁面乳深层清洁毛孔温和卸妆控油洗面奶女,190.0,710,211,欧珀莱,134900.0,0.2971830985915493,100-200元,0,洁面,267.92934782608694,高端品牌
2025-11-14,A531803291748,AUPRES/欧珀莱臻源新肌柔肤水170ml夏季清润保湿补水亮肤爽肤水女,280.0,139,41,欧珀莱,38920.0,0.2949640287769784,200-500元,0,爽肤水,267.92934782608694,高端品牌
2025-11-14,A532596475703,AUPRES/欧珀莱臻源新肌多效眼霜15g淡化细纹黑眼圈女补水紧致抗皱,380.0,1497,285,欧珀莱,568860.0,0.1903807615230461,200-500元,0,眼霜,267.92934782608694,高端品牌
2025-11-14,A533015500708,【粉丝趴.超值试用】AUPRES/欧珀莱防晒套装 伴你左右系列4件套,440.0,2000,1129,欧珀莱,880000.0,0.5645,200-500元,0,防晒,267.92934782608694,高端品牌
2025-11-14,A534096276278,欧珀莱臻白多效晒后修护面膜贴 焕白补水保湿护肤品3*2片/盒,255.0,75,19,欧珀莱,19125.0,0.25333333333333335,200-500元,0,面膜,267.92934782608694,高端品牌
2025-11-14,A534737142207,涌泉润肌晨安补水面膜28片锁水保湿早晚间面膜贴,170.0,5033,1572,欧珀莱,855610.0,0.3123385654679118,100-200元,0,面膜,267.92934782608694,高端品牌
2025-11-14,A535797831327,欧珀莱臻源新肌柔肤水170ML（清润型）替换装补水保湿爽肤水,260.0,97,29,欧珀莱,25220.0,0.29896907216494845,200-500元,0,爽肤水,267.92934782608694,高端品牌
2025-11-14,A536408976050,AUPRES/欧珀莱臻白密集修斑精华露30ml 面部补水保湿淡,320.0,288,5,欧珀莱,92160.0,0.017361111111111112,200-500元,0,精华,267.92934782608694,高端品牌
2025-11-14,A536548848949,欧珀莱化妆品时光锁面膜贴38g*6片补水保湿抗皱紧致弹润上下片女,270.0,382,69,欧珀莱,103140.0,0.1806282722513089,200-500元,0,面膜,267.92934782608694,高端品牌
2025-11-14,A539045412104,AUPRES/欧珀莱丝柔玫瑰润体霜,150.0,108,2,欧珀莱,16200.0,0.018518518518518517,100-200元,0,其他,267.92934782608694,高端品牌
2025-11-14,A539693858486,AUPRES/欧珀莱臻源新肌浓萃霜50g淡化细纹干纹补水保湿紧致面霜,550.0,21,1,欧珀莱,11550.0,0.047619047619047616,500-1000元,0,面霜,267.92934782608694,高端品牌
2025-11-14,A540683440717,【淘抢购】AUPRES/欧珀莱均衡保湿洁面膏125g*2 洁面温和清洁控油,180.0,236,0,欧珀莱,42480.0,0.0,100-200元,0,洁面,267.92934782608694,高端品牌
2025-11-14,A540689825085,【淘抢购】臻白密集修斑精华露60ml 面部补水保湿淡斑精华液,520.0,1069,0,欧珀莱,555880.0,0.0,500-1000元,0,精华,267.92934782608694,高端品牌
2025-11-14,A540846428270,欧珀莱恒久玫瑰限定套装 恒久美肌精华露+玫瑰丝柔润体霜,660.0,248,1,欧珀莱,163680.0,0.004032258064516129,500-1000元,0,精华,267.92934782608694,高端品牌
2025-11-13,A41107371056,AUPRES/欧珀莱涌泉爽肤水乳液两件套护肤品/化妆品套装补水保湿女,350.0,3188,211,欧珀莱,1115800.0,0.06618569636135509,200-500元,0,爽肤水,267.92934782608694,高端品牌
2025-11-13,A42603164073,欧珀莱臻白多效淡斑精华露 焕白面部护理淡化色斑焕白肌肤护肤品,560.0,3030,506,欧珀莱,1696800.0,0.166996699669967,500-1000元,0,精华,267.92934782608694,高端品牌
2025-11-13,A43870577142,欧珀莱盈润修颜隔离霜(升级版) 遮瑕防晒隔离乳持久保湿滋润女,190.0,6408,1144,欧珀莱,1217520.0,0.17852684144818975,100-200元,0,防晒,267.92934782608694,高端品牌
2025-11-13,A534445293465,AUPRES/欧珀莱 化妆棉100片 美肤棉 纯棉吸水,76.0,1316,755,欧珀莱,100016.0,0.5737082066869301,50-100元,0,其他,267.92934782608694,高端品牌
2025-11-13,A540520646671,欧珀莱恒彩塑型立体系列唇膏 多色口红保湿 女士滋润,140.0,412,0,欧珀莱,57680.0,0.0,100-200元,0,口红,267.92934782608694,高端品牌
2025-11-13,A540809801409,【淘抢购】丝柔玫瑰润体霜200g 玫瑰润体霜+丝密防晒隔离霜30g,310.0,15,0,欧珀莱,4650.0,0.0,200-500元,0,防晒,267.92934782608694,高端品牌
2025-11-12,A43337706594,欧珀莱恒久美肌多效霜50g 淡化皱纹细纹干纹补水保湿紧致面霜,390.0,4178,487,欧珀莱,1629420.0,0.11656294877932025,200-500元,0,面霜,267.92934782608694,高端品牌
2025-11-12,A520979369875,AUPRES/欧珀莱面霜时光锁紧致塑颜赋弹紧肤霜50g补水保湿霜女滋润,280.0,6581,756,欧珀莱,1842680.0,0.11487615863850478,200-500元,0,面霜,267.92934782608694,高端品牌
2025-11-12,A522167722993,欧珀莱均衡三件套 补水保湿化妆品套装护肤品官方直售,300.0,10405,912,欧珀莱,3121500.0,0.08765016818837097,200-500元,1,其他,267.92934782608694,高端品牌
2025-11-12,A531217980565,AUPRES/欧珀莱臻源新肌系列柔肤乳（滋润型）（替换装）,270.0,247,60,欧珀莱,66690.0,0.242914979757085,200-500元,0,其他,267.92934782608694,高端品牌
2025-11-12,A539949391859,AUPRES/欧珀莱丝柔玫瑰护手霜温和滋润40g 持久滋润保湿手霜,50.0,1691,2,欧珀莱,84550.0,0.0011827321111768185,0-50元,0,其他,267.92934782608694,高端品牌
2025-11-11,A22474863423,欧珀莱精华乳均衡保湿柔润乳液/清润型100ml补水滋润女清爽,110.0,4344,128,欧珀莱,477840.0,0.029465930018416207,100-200元,0,精华,267.92934782608694,高端品牌
2025-11-11,A22474955588,AUPRES/欧珀莱均衡保湿系列 补水锁水乳液100ml 滋润型 护肤品女,110.0,5849,355,欧珀莱,643390.0,0.060694135749700805,100-200元,0,乳液,267.92934782608694,高端品牌
2025-11-11,A35592355381,欧珀莱立体盈润唇膏2.7g唇部护理润唇膏女口红保湿滋润,160.0,3169,309,欧珀莱,507040.0,0.0975071000315557,100-200元,0,口红,267.92934782608694,高端品牌
2025-11-11,A35593380670,欧珀莱漾彩流光五色塑颜眼影盘 裸装眼影盒【保质期11个月左右】,200.0,1036,36,欧珀莱,207200.0,0.03474903474903475,100-200元,0,眼影,267.92934782608694,高端品牌
2025-11-11,A40883696592,AUPRES/欧珀莱爽肤水 涌泉润肌柔润水丰润型170ml 补水保湿柔肤水,170.0,967,65,欧珀莱,164390.0,0.0672182006204757,100-200元,0,爽肤水,267.92934782608694,高端品牌
2025-11-11,A41131864637,洗面奶涌泉润肌洁面膏125g深层清洁毛孔温和细腻去角质,130.0,4428,358,欧珀莱,575640.0,0.08084914182475159,100-200元,0,洁面,267.92934782608694,高端品牌
2025-11-11,A41381516830,AUPRES/欧珀莱化妆品臻白水乳两件套滋润补水保湿亮白护肤套装女,360.0,1271,283,欧珀莱,457560.0,0.22265932336742722,200-500元,0,其他,267.92934782608694,高端品牌
2025-11-11,A41941675447,欧珀莱 恒久美肌焕能精华露60ml限量套盒,660.0,214,34,欧珀莱,141240.0,0.1588785046728972,500-1000元,0,精华,267.92934782608694,高端品牌
2025-11-11,A43388248267,AUPRES/欧珀莱纯澈亮白酷爽新颜喷雾100g 晒后镇定补水保湿爽肤水,75.0,2712,415,欧珀莱,203400.0,0.153023598820059,50-100元,0,爽肤水,267.92934782608694,高端品牌
2025-11-11,A520973244587,【11预售2万套返场】欧珀莱时光锁护肤套装女保湿化妆品,590.0,24275,1051,欧珀莱,14322250.0,0.043295571575695156,500-1000元,1,其他,267.92934782608694,高端品牌
2025-11-11,A521117173191,欧珀莱眼霜 时光锁紧致塑颜眼部修护精华露 去淡化黑眼圈细纹眼袋,220.0,1717,153,欧珀莱,377740.0,0.0891089108910891,200-500元,0,精华,267.92934782608694,高端品牌
2025-11-11,A522020442965,AUPRES/欧珀莱灵动随心眼线笔0.15g防水不晕染,100.0,545,146,欧珀莱,54500.0,0.26788990825688075,50-100元,0,其他,267.92934782608694,高端品牌
2025-11-11,A522149855616,【淘抢购】欧泊莱隔离腮红套组 盈润修颜隔离霜 浅笑轻点颊彩,250.0,583,69,欧珀莱,145750.0,0.1183533447684391,200-500元,0,隔离霜,267.92934782608694,高端品牌
2025-11-11,A523912947251,AUPRES/欧珀莱时光锁紧致塑颜柔肤乳 滋润型130m l补水保湿乳液女,230.0,1700,259,欧珀莱,391000.0,0.15235294117647058,200-500元,0,乳液,267.92934782608694,高端品牌
2025-11-11,A523960261979,AUPRES/欧珀莱紧致塑颜柔肤水170ml滋润型 补水保湿修护爽肤水女,220.0,2500,396,欧珀莱,550000.0,0.1584,200-500元,0,爽肤水,267.92934782608694,高端品牌
2025-11-11,A523969648350,AUPRES/欧珀莱紧致塑颜柔肤水170ml 丰润型 持久滋润保湿爽肤水女,220.0,816,54,欧珀莱,179520.0,0.0661764705882353,200-500元,0,爽肤水,267.92934782608694,高端品牌
2025-11-11,A524187527624,欧珀莱光彩晶耀彩妆盘 珍藏版,200.0,313,39,欧珀莱,62600.0,0.12460063897763578,100-200元,0,其他,267.92934782608694,高端品牌
2025-11-11,A526394327525,欧珀莱时光锁柔肤水（清润型）替换装170mL 补水保湿紧致,200.0,804,227,欧珀莱,160800.0,0.28233830845771146,100-200元,0,其他,267.92934782608694,高端品牌
2025-11-11,A526430414115,欧珀莱时光锁柔肤乳（丰润型）替换装130mL 紧致淡化细纹,210.0,359,69,欧珀莱,75390.0,0.19220055710306408,200-500元,0,其他,267.92934782608694,高端品牌
2025-11-11,A530782530403,AUPRES/欧珀莱臻源新肌抗皱眼膜贴 补水去细纹淡化黑眼圈去眼袋,400.0,48,12,欧珀莱,19200.0,0.25,200-500元,0,其他,267.92934782608694,高端品牌
2025-11-11,A531291737977,欧珀莱 纯澈亮白酷爽焕白面膜6片焕白补水保湿,90.0,973,173,欧珀莱,87570.0,0.1778006166495375,50-100元,0,面膜,267.92934782608694,高端品牌
2025-11-11,A536858094754,【淘抢购】均衡保湿洁面膏+俊士磨砂洁面膏泡沫洗面奶洁面乳温和,185.0,12,6,欧珀莱,2220.0,0.5,100-200元,0,洁面,267.92934782608694,高端品牌
2025-11-11,A540679225170,【淘抢购】欧珀莱丝柔玫瑰护手霜温和滋润40g*2 持久保湿手霜,100.0,11,0,欧珀莱,1100.0,0.0,50-100元,0,其他,267.92934782608694,高端品牌
2025-11-11,A540744114564,【返】丝柔玫瑰润体霜,150.0,0,0,欧珀莱,0.0,0.0,100-200元,0,其他,267.92934782608694,高端品牌
2025-11-11,A540805873291,【淘抢购】俊士磨砂洁面125g+俊士凝乳100ml男士面部护肤品,230.0,57,0,欧珀莱,13110.0,0.0,200-500元,0,洁面,267.92934782608694,高端品牌
2025-11-10,A20159078962,净透卸妆油150ml 卸妆液 脸部温和 深层清洁保湿卸妆水脸部,180.0,1733,176,欧珀莱,311940.0,0.10155799192152337,100-200元,0,卸妆,267.92934782608694,高端品牌
2025-11-10,A20159186773,欧珀莱爽肤水 时光锁柔润水滋润型170ml 补水保湿紧致肌肤,220.0,8553,1042,欧珀莱,1881660.0,0.12182859815269496,200-500元,0,爽肤水,267.92934782608694,高端品牌
2025-11-10,A20171381567,欧珀莱臻白柔润美白防护乳50ml SPF22 护肤防晒,200.0,1140,283,欧珀莱,228000.0,0.2482456140350877,100-200元,0,防晒,267.92934782608694,高端品牌
2025-11-10,A20242093939,【预售】欧珀莱均衡套装保湿面部水乳洁面霜补水护肤套装,210.0,25803,3713,欧珀莱,5418630.0,0.14389799635701275,200-500元,1,面霜,267.92934782608694,高端品牌
2025-11-10,A22458699328,AUPRES/欧珀莱时光锁柔润水清润型 春夏季清爽补水保湿紧致爽肤水,220.0,1397,149,欧珀莱,307340.0,0.1066571224051539,200-500元,0,爽肤水,267.92934782608694,高端品牌
2025-11-10,A27334876175,欧珀莱/AUPRES 均衡保湿柔润水(清润型)150ml护肤补水专柜,100.0,2422,385,欧珀莱,242200.0,0.15895953757225434,50-100元,0,其他,267.92934782608694,高端品牌
2025-11-10,A27481440550,欧珀莱均衡保湿柔润水(滋润型)150ml 补水柔肤水滋润,100.0,11788,1154,欧珀莱,1178800.0,0.09789616559212759,50-100元,1,其他,267.92934782608694,高端品牌
2025-11-10,A27481584982,欧珀莱均衡保湿柔润乳霜50g 补水保湿霜 专柜面霜滋润女(丰润型),110.0,4297,395,欧珀莱,472670.0,0.09192459855713288,100-200元,0,面霜,267.92934782608694,高端品牌
2025-11-10,A27482204213,欧珀莱纯澈亮白亮肤乳（滋润型）补水,145.0,2444,658,欧珀莱,354380.0,0.2692307692307692,100-200元,0,其他,267.92934782608694,高端品牌
2025-11-10,A35031641209,欧珀莱俊士控油凝露100ml男士面部护肤品补水保湿收缩毛孔,135.0,2371,230,欧珀莱,320085.0,0.09700548291859974,100-200元,0,其他,267.92934782608694,高端品牌
2025-11-10,A35031725350,欧珀莱男士眼霜补水保湿俊士眼部沁凉滚珠精华液15ml紧致眼周,150.0,1116,103,欧珀莱,167400.0,0.09229390681003584,100-200元,0,精华,267.92934782608694,高端品牌
2025-11-10,A35244153200,欧珀莱唇部修护美容液10g 咬唇妆染唇液/液体口红保湿滋润,100.0,843,29,欧珀莱,84300.0,0.03440094899169632,50-100元,0,口红,267.92934782608694,高端品牌
2025-11-10,A35247088440,欧珀莱遮瑕膏/遮瑕笔 盈润修颜遮瑕棒 遮黑眼圈雀斑 眼部唇部打底,150.0,2108,167,欧珀莱,316200.0,0.07922201138519924,100-200元,0,其他,267.92934782608694,高端品牌
2025-11-10,A35261114243,AUPRES/欧珀莱丝密防晒隔离霜30g SPF25双重防护膜阻隔紫外线,160.0,6674,1448,欧珀莱,1067840.0,0.21696134252322447,100-200元,0,防晒,267.92934782608694,高端品牌
2025-11-10,A38655408437,欧珀莱臻白多效柔肤水焕白补水滋润爽肤水女 丰润型 替换装170ml,210.0,576,71,欧珀莱,120960.0,0.1232638888888889,200-500元,0,爽肤水,267.92934782608694,高端品牌
2025-11-10,A38655464760,AUPRES/欧珀莱女士乳液 臻白多效柔肤乳滋润型替换装补水保湿嫩白,220.0,303,27,欧珀莱,66660.0,0.0891089108910891,200-500元,0,乳液,267.92934782608694,高端品牌
2025-11-10,A38769742182,欧珀莱丝柔精致眉笔芯 0.21g防水 扁头笔芯替换装不可单用,60.0,7375,739,欧珀莱,442500.0,0.10020338983050847,50-100元,0,其他,267.92934782608694,高端品牌
2025-11-10,A40822655529,欧珀莱涌泉润肌系列柔润乳 清润型 保湿补水控油乳液130ml滋润女,180.0,640,78,欧珀莱,115200.0,0.121875,100-200元,0,乳液,267.92934782608694,高端品牌
2025-11-10,A41249849714,欧珀莱护肤品套装 补水保湿涌泉面部护理洁面水乳女 清爽滋润,690.0,10267,2755,欧珀莱,7084230.0,0.2683354436544268,500-1000元,1,洁面,267.92934782608694,高端品牌
2025-11-10,A41595921530,欧珀莱睫毛增长液/生长液 睫毛膏滋养美容液纤长浓密5.2g,140.0,561,24,欧珀莱,78540.0,0.0427807486631016,100-200元,0,睫毛膏,267.92934782608694,高端品牌
2025-11-10,A41742314041,欧珀莱臻白赋弹赋采修护美白霜50g补水保湿淡斑,260.0,20795,2534,欧珀莱,5406700.0,0.12185621543640299,200-500元,1,其他,267.92934782608694,高端品牌
2025-11-10,A42243586543,欧珀莱涌泉润肌套装6件套（滋润型）补水保湿滋润套装,1160.0,306,12,欧珀莱,354960.0,0.0392156862745098,1000元以上,0,其他,267.92934782608694,高端品牌
2025-11-10,A43810587064,欧珀莱防晒霜女 修颜防晒隔离霜30g/SPF30 面部防晒 轻薄不油腻,210.0,1377,165,欧珀莱,289170.0,0.11982570806100218,200-500元,0,防晒,267.92934782608694,高端品牌
2025-11-10,A44053128146,【预售】欧珀莱盈润修颜隔离霜(升级版) 遮瑕防晒隔离持久保湿,190.0,5056,76,欧珀莱,960640.0,0.015031645569620253,100-200元,0,防晒,267.92934782608694,高端品牌
2025-11-10,A44906864599,欧珀莱丝柔精致旋转眉笔 带眉刷 防水防汗 一笔成型不易晕染,130.0,1384,308,欧珀莱,179920.0,0.22254335260115607,100-200元,0,其他,267.92934782608694,高端品牌
2025-11-10,A522148831588,【预售】AUPRES/欧珀莱恒久美肌多效霜淡化皱纹细纹干纹补水保湿,390.0,6064,0,欧珀莱,2364960.0,0.0,200-500元,0,其他,267.92934782608694,高端品牌
2025-11-10,A522148875820,【预售】欧珀莱男士俊士三件套护肤套装 深层清洁补水保湿水乳,355.0,1229,62,欧珀莱,436295.0,0.05044751830756713,200-500元,0,其他,267.92934782608694,高端品牌
2025-11-10,A522584873487,欧珀莱美活柔润粉底液 滋润保湿彩妆粉底30ml遮瑕控油化妆品 底妆,240.0,5271,816,欧珀莱,1265040.0,0.15480933409220263,200-500元,0,粉底,267.92934782608694,高端品牌
2025-11-10,A522922264451,【预售】欧珀莱护肤套装 锁水保湿涌泉面部护理 丰润型更适合冬季,389.0,8938,153,欧珀莱,3476882.0,0.01711792347281271,200-500元,0,其他,267.92934782608694,高端品牌
2025-11-10,A523960889814,欧珀莱控油遮瑕散粉蜜粉 定妆粉盈润晶透散粉7g,180.0,242,68,欧珀莱,43560.0,0.2809917355371901,100-200元,0,蜜粉,267.92934782608694,高端品牌
2025-11-10,A523968784474,欧珀莱柔润卸妆凝露150g 面部卸妆凝露清洁,150.0,810,237,欧珀莱,121500.0,0.29259259259259257,100-200元,0,卸妆,267.92934782608694,高端品牌
2025-11-10,A523970248609,欧珀莱明眸持久BK1超细眼线液笔0.5ml 耐汗不易晕染眼线液,130.0,273,56,欧珀莱,35490.0,0.20512820512820512,100-200元,0,其他,267.92934782608694,高端品牌
2025-11-10,A526393379976,欧珀莱 时光锁柔肤水（丰润型）替换装170mL 补水保湿紧致,200.0,388,129,欧珀莱,77600.0,0.3324742268041237,100-200元,0,其他,267.92934782608694,高端品牌
2025-11-10,A526441513349,欧珀莱时光锁柔肤乳（滋润型）替换装130mL紧致滋润保湿,210.0,744,219,欧珀莱,156240.0,0.29435483870967744,200-500元,0,其他,267.92934782608694,高端品牌
2025-11-10,A526452788197,欧珀莱时光锁柔肤水（滋润型）替换装170mL 补水保湿紧致,200.0,1731,565,欧珀莱,346200.0,0.3264009243212016,100-200元,0,其他,267.92934782608694,高端品牌
2025-11-10,A526929050917,AUPRES/欧珀莱均衡盈润护唇膏4g 保湿滋润有光泽,85.0,501,69,欧珀莱,42585.0,0.1377245508982036,50-100元,0,其他,267.92934782608694,高端品牌
2025-11-10,A529073525319,欧珀莱儿童防晒霜资生堂研究所研发物理温和防晒隔离乳液45ml,170.0,961,243,欧珀莱,163370.0,0.25286160249739853,100-200元,0,防晒,267.92934782608694,高端品牌
2025-11-10,A531113439153,【预售】臻源新肌洁面水乳护肤3件套补水保湿化妆品护理套装,570.0,3372,325,欧珀莱,1922040.0,0.09638196915776986,500-1000元,0,洁面,267.92934782608694,高端品牌
2025-11-10,A531188441621,AUPRES/欧珀莱臻源新肌柔肤水爽肤水170ML滋润保湿补水舒缓化妆水,280.0,357,150,欧珀莱,99960.0,0.42016806722689076,200-500元,0,爽肤水,267.92934782608694,高端品牌
2025-11-10,A531218100099,AUPRES/欧珀莱臻源新肌柔肤乳130ML滋润保湿水油平衡乳液补水弹润,290.0,300,131,欧珀莱,87000.0,0.43666666666666665,200-500元,0,乳液,267.92934782608694,高端品牌
2025-11-10,A531218288765,AUPRES/欧珀莱臻源新肌柔肤水爽肤水170ML(滋润型)替换装补水保湿,260.0,210,89,欧珀莱,54600.0,0.4238095238095238,200-500元,0,爽肤水,267.92934782608694,高端品牌
2025-11-10,A534866983308,【预售】欧珀莱涌泉润肌晨安补水面膜28片保湿锁水早晚间护肤面膜,170.0,2998,633,欧珀莱,509660.0,0.21114076050700467,100-200元,0,面膜,267.92934782608694,高端品牌
2025-11-10,A538042519755,【预售】欧珀莱臻白密集修斑精华露30ml*2 面部补水保湿淡,320.0,8547,0,欧珀莱,2735040.0,0.0,200-500元,0,精华,267.92934782608694,高端品牌
2025-11-10,A538119514499,【预售】AUPRES/欧珀莱均衡保湿洁面膏125g*2 洁面乳温和清洁控油,180.0,2816,0,欧珀莱,506880.0,0.0,100-200元,0,洁面,267.92934782608694,高端品牌
2025-11-10,A539632544277,【预售】丝柔玫瑰润体霜200g 补水滋润美体紧致玫瑰润体霜,150.0,142,0,欧珀莱,21300.0,0.0,100-200元,0,其他,267.92934782608694,高端品牌
2025-11-10,A539858226749,【预售】欧珀莱臻源新肌水乳护肤2件套保湿化妆品护理套装 滋润型,570.0,601,0,欧珀莱,342570.0,0.0,500-1000元,0,其他,267.92934782608694,高端品牌
2025-11-10,A539965544415,【预售】欧珀莱恒久玫瑰限定套装 恒久美肌精华露+玫瑰丝柔润体霜,660.0,893,0,欧珀莱,589380.0,0.0,500-1000元,0,精华,267.92934782608694,高端品牌
2025-11-10,A539966334404,【预售】欧珀莱时光锁面部护肤品套装保湿水+水（替换装）+乳液女,650.0,5530,0,欧珀莱,3594500.0,0.0,500-1000元,0,乳液,267.92934782608694,高端品牌
2025-11-10,A539966813896,【预售】欧珀莱丝柔玫瑰护手霜温和滋润40g*2 持久滋润保湿手霜,100.0,516,0,欧珀莱,51600.0,0.0,50-100元,0,其他,267.92934782608694,高端品牌
2025-11-10,A539967110043,【预售】欧珀莱烈日防晒隔离液60ml 清爽保湿面部全身隔离乳霜,210.0,5224,0,欧珀莱,1097040.0,0.0,200-500元,0,防晒,267.92934782608694,高端品牌
2025-11-10,A539968428041,【预售】欧珀莱臻白多效角质调理肌底液 调理角质 柔滑润白,170.0,653,0,欧珀莱,111010.0,0.0,100-200元,0,其他,267.92934782608694,高端品牌
2025-11-10,A539968771726,【预售】欧珀莱男士洗面奶2支装俊士磨砂洁面膏125g*2,190.0,365,0,欧珀莱,69350.0,0.0,100-200元,0,洁面,267.92934782608694,高端品牌
2025-11-10,A539969331271,【预售】臻白多效淡斑精华露焕白面部护理淡化色斑白肌肤护肤品,560.0,2006,0,欧珀莱,1123360.0,0.0,500-1000元,0,精华,267.92934782608694,高端品牌
2025-11-10,A540743322211,【返】臻白多效角质调理肌底液 调理角质  柔滑润白,170.0,0,0,欧珀莱,0.0,0.0,100-200元,0,其他,267.92934782608694,高端品牌
2025-11-09,A530639180673,AUPRES/欧珀莱臻源新肌柔肤乳霜50g 补水保湿淡化细纹饱满有弹性,290.0,142,57,欧珀莱,41180.0,0.4014084507042254,200-500元,0,其他,267.92934782608694,高端品牌
2025-11-07,A528099906829,【淘抢购】AUPRES/欧珀莱臻白多效角质调理肌底液 调理角质,291.0,6,1,欧珀莱,1746.0,0.16666666666666666,200-500元,0,其他,267.92934782608694,高端品牌
2025-11-07,A539969663238,【预售】欧珀莱轻盈倍润粉底液30ml SPF20 防晒保湿遮瑕粉底霜,260.0,682,0,欧珀莱,177320.0,0.0,200-500元,0,防晒,267.92934782608694,高端品牌
2025-11-06,A20200221548,卸妆水 净美清肌卸妆液眼唇部眼部90ml深层清洁温和,85.0,1663,181,欧珀莱,141355.0,0.10883944678292243,50-100元,0,卸妆,267.92934782608694,高端品牌
2025-11-06,A35590637881,欧珀莱丰密折叠刷头睫毛膏8g纤长防水卷翘浓密不易晕染睫毛增长液,180.0,644,51,欧珀莱,115920.0,0.07919254658385093,100-200元,0,睫毛膏,267.92934782608694,高端品牌
2025-11-06,A41784260715,【淘抢购】纯澈亮白亮肤乳改善暗黄提肌肤水亮焕采2支,290.0,10122,27,欧珀莱,2935380.0,0.0026674570243034974,200-500元,1,其他,267.92934782608694,高端品牌
2025-11-06,A43870533005,欧珀莱防晒霜 赋润防晒隔离乳60g/SPF30海边防晒防紫外线,200.0,675,60,欧珀莱,135000.0,0.08888888888888889,100-200元,0,防晒,267.92934782608694,高端品牌
2025-11-06,A523259083430,【淘抢购】欧珀莱腮红浅笑轻点颊彩盈润修颜不易晕染,120.0,2371,630,欧珀莱,284520.0,0.26571067060312104,100-200元,0,其他,267.92934782608694,高端品牌
2025-11-06,A524766862127,【淘抢购】AUPRES/欧珀莱美活柔润粉底液30ml+腮红浅笑轻点颊彩,360.0,12,6,欧珀莱,4320.0,0.5,200-500元,0,粉底,267.92934782608694,高端品牌
2025-11-06,A525380290833,【淘抢购】欧珀莱浅笑轻点颊彩+口红,260.0,191,0,欧珀莱,49660.0,0.0,200-500元,0,口红,267.92934782608694,高端品牌
2025-11-14,A7894806782,L'oreal欧莱雅清润葡萄籽保湿柔肤水 全日保湿 含珍贵葡萄籽多酚,120.0,21118,490,欧莱雅,2534160.0,0.023202954825267543,100-200元,1,其他,175.28744939271255,中端品牌
2025-11-14,A7894813258,L'OREAL欧莱雅男士护肤劲能深层净化洁面膏  洗面奶深彻排浊,39.0,121885,1895,欧莱雅,4753515.0,0.015547442261147803,0-50元,1,洁面,175.28744939271255,中端品牌
2025-11-14,A7894818586,L'OREAL欧莱雅官方旗舰店男士护肤正品 极润护肤霜 极度滋润,120.0,28592,396,欧莱雅,3431040.0,0.013850027979854504,100-200元,1,其他,175.28744939271255,中端品牌
2025-11-14,A7894906746,【老包装】欧莱雅复颜抗皱提拉紧致滋润乳液 补水抗细纹125ml,240.0,13645,640,欧莱雅,3274800.0,0.04690362770245511,200-500元,1,乳液,175.28744939271255,中端品牌
